Metric, 	Min, 	Max, 	Median
USATX.csv	mse 0.04441874999999995,	r2 0.9136368055218005,	mae: 0.164375
USAUX.csv	mse 9.328482860002211,	r2 0.875730249447142,	mae: 2.6468751562499993
USBNX.csv	mse 1.9837634000008721,	r2 0.5243858921687131,	mae: 1.1756252499999995
USGAX.csv	mse 0.03478750000000003,	r2 0.9321111366063649,	mae: 0.14250000000000002
USGCX.csv	mse 0.0351625,	r2 0.9326408547403804,	mae: 0.14312500000000009
USHYX.csv	mse 0.02571249999999993,	r2 0.9139143413431596,	mae: 0.11624999999999977
USNQX.csv	mse 5.470143060002749,	r2 0.7292978516809341,	mae: 1.9331249375000001
USPRX.csv	mse 6.9136114887531965,	r2 0.5992660195010295,	mae: 2.324374562500002
UVABX.csv	mse 0.04978709677419351,	r2 0.8896289700481667,	mae: 0.1716129032258063
VACVX.csv	mse 6.665757496000398,	r2 -0.12325877228894266,	mae: 1.6319996000000025
VASIX.csv	mse 0.12608131562549973,	r2 0.9164491928825665,	mae: 0.2737501249999997
VCFIX.csv	mse 0.009136842105263167,	r2 0.7889618283491366,	mae: 0.0684210526315789
VEUCX.csv	mse 1.608831113750811,	r2 0.6711052437449372,	mae: 1.1006248749999998
VFMFX.csv	mse 3.0163840461573077,	r2 -0.25595452976864586,	mae: 1.503076538461538
VFWAX.csv	mse 2.6355515185743914,	r2 0.73507156148242,	mae: 1.3785721071428563
VGRIX.csv	mse 6.857885936884664,	r2 -0.23472891791811556,	mae: 2.3150004062500003
VHCOX.csv	mse 16.116732570635087,	r2 0.8163873418848031,	mae: 3.4318744687499976
VIVAX.csv	mse 5.1891993950037545,	r2 -0.2586516776754506,	mae: 1.994374937500001
VLDRX.csv	mse 0.0065727272727272865,	r2 -1.15879478827364,	mae: 0.059090909090908965
VMGLX.csv	mse 0.16052180714378547,	r2 -1.5259481141699398,	mae: 0.33642892857142914
VPISX.csv	mse 0.7651049999999997,	r2 0.38815584290957994,	mae: 0.7334999999999996
VSCPX.csv	mse 244.9282267588764,	r2 0.530451275173061,	mae: 13.50033259999999
VSEQX.csv	mse 5.208891448128368,	r2 0.8050191525922388,	mae: 1.8684375624999996
VSPIX.csv	mse 2.960946388126843,	r2 0.7494888039955914,	mae: 1.3684372812500003
VSZEX.csv	mse 1.1839599840005977,	r2 0.4454148011748582,	mae: 0.8850000000000001
VTRWX.csv	mse 0.11326666666666656,	r2 -0.8680118295606658,	mae: 0.2777777777777778
VUIAX.csv	mse 16.41655298501062,	r2 0.2163778622093232,	mae: 3.3759377499999985
VUSCX.csv	mse 0.05155312500000017,	r2 0.9311105754970301,	mae: 0.17468750000000077
VWALX.csv	mse 0.06082812500000015,	r2 0.9073927463102724,	mae: 0.19593750000000038
VWUAX.csv	mse 104.87177736627171,	r2 0.9016634591863961,	mae: 8.747498999999998
VYGQX.csv	mse 0.0379666666666666,	r2 -1.3025606469002677,	mae: 0.15888888888888897
WABCX.csv	mse 0.10213333333333355,	r2 0.9138666311282878,	mae: 0.26148148148148187
WARHX.csv	mse 0.09269999999999991,	r2 -3.3450353931509484,	mae: 0.25
WAYCX.csv	mse 0.03423703703703711,	r2 0.9154584364749349,	mae: 0.13925925925925944
WBENX.csv	mse 0.6658217006256566,	r2 0.9559538964814329,	mae: 0.5796874687500002
WBIGX.csv	mse 3.745381283752244,	r2 0.9213868102062994,	mae: 1.5875000624999993
WCMRX.csv	mse 1.8559168393112062,	r2 0.8413655389050968,	mae: 1.142758448275862
WDCTX.csv	mse 0.20560555555555565,	r2 -0.011314556200082482,	mae: 0.3894444444444448
WDTSX.csv	mse 0.19550555555555554,	r2 -0.2524156093741654,	mae: 0.3816666666666668
WESJX.csv	mse 0.86647236400116,	r2 0.8942267092378245,	mae: 0.72160012
WFEIX.csv	mse 24.874999678754463,	r2 0.9221464727514133,	mae: 4.003437937499999
WFSTX.csv	mse 1.60204665125022,	r2 0.927990962868684,	mae: 0.8890624062499997
WFTCX.csv	mse 1.148549999999999,	r2 0.9263983083081638,	mae: 0.6206250000000002
WGFCX.csv	mse 3.895387311875163,	r2 0.9260703918895947,	mae: 1.3437500312500004
WHGIX.csv	mse 0.14448124999999998,	r2 0.9131631116958587,	mae: 0.30125
WINAX.csv	mse 0.16312187499999994,	r2 0.8777671231753994,	mae: 0.33156249999999987
WLCTX.csv	mse 0.34124375,	r2 0.901839553271895,	mae: 0.4712500000000001
WLIVX.csv	mse 0.10030000000000042,	r2 -0.11041572525983234,	mae: 0.25285714285714406
WLVIX.csv	mse 0.062487499999999974,	r2 -1.1338455587125007,	mae: 0.21374999999999994
WMGCX.csv	mse 3.019360093126373,	r2 0.9094432366845483,	mae: 1.4428126874999996
WMNIX.csv	mse 0.0991949999999999,	r2 0.7657372239760674,	mae: 0.1334999999999999
WPLCX.csv	mse 1.220700000000001,	r2 0.6398775266281372,	mae: 0.8839130434782608
WSICX.csv	mse 0.027988000000000055,	r2 0.897987212025641,	mae: 0.13720000000000013
WSMVX.csv	mse 2.748044555001157,	r2 0.15689879400740459,	mae: 1.41437521875
WTDHX.csv	mse 0.22655000000000014,	r2 -0.01949765550345628,	mae: 0.4105555555555558
ZVGNX.csv	mse 13.698373241053345,	r2 0.4366919472473102,	mae: 2.809999894736839
